rid,cls,偏差値
202506010601,未勝利,43.71764885943399
202506010602,未勝利,41.99044166697625
202506010605,未勝利,43.46039216122825
202506010606,1勝クラス,39.426522695960735
202506010607,2勝クラス,57.331987851215594
202506010608,2勝クラス,50.77211011725651
202506010609,1勝クラス,58.0053397259779
202506010610,3勝クラス,66.9401471224084
202506010611,OP,66.76908815118803
202506010612,1勝クラス,45.83531362115097
202506010701,未勝利,46.66305511796569
202506010702,未勝利,42.44250158561162
202506010703,未勝利,43.366611050252246
202506010706,1勝クラス,48.755223142683974
202506010707,1勝クラス,45.667101337952246
202506010708,2勝クラス,52.7262962112784
202506010709,3勝クラス,61.35910429110481
202506010710,OP,76.11608134514425
202506010711,重賞,61.599652097757364
202506010712,未勝利,48.94586312421409
202506010801,未勝利,44.347482569125305
202506010802,未勝利,41.385557719837905
202506010803,未勝利,44.17320991010979
202506010806,1勝クラス,62.88409069038584
202506010807,1勝クラス,40.324869746926325
202506010808,1勝クラス,44.30715685935365
202506010809,2勝クラス,52.40541438048221
202506010810,2勝クラス,62.81613055677536
202506010811,3勝クラス,58.29916179432153
202506010812,未勝利,50.65706387013613
202506010901,未勝利,41.78225261096454
202506010902,未勝利,47.75659266841489
202506010903,未勝利,52.71161011345413
202506010905,未勝利,43.30880779346754
202506010906,1勝クラス,46.09095741400441
202506010907,2勝クラス,57.08587014175153
202506010908,2勝クラス,51.29317071924333
202506010909,1勝クラス,56.43788896209244
202506010910,3勝クラス,63.03970676040494
202506010911,重賞,74.64542742608072
202506010912,1勝クラス,42.689121781657924
202506020101,未勝利,42.439999221893125
202506020102,未勝利,42.20128350465652
202506020103,未勝利,43.75497398138981
202506020104,1勝クラス,41.025315841711176
202506020105,未勝利,48.46252223196279
202506020106,未勝利,48.45959050116506
202506020107,1勝クラス,49.27812417057698
202506020108,1勝クラス,35.13850723266347
202506020109,1勝クラス,55.82071661568496
202506020110,3勝クラス,61.43354174814912
202506020111,重賞,71.85837200034366
202506020112,2勝クラス,55.6977739757803
202506020201,未勝利,43.6771690469923
202506020202,未勝利,41.844497919686006
202506020203,未勝利,44.628063801414974
202506020204,未勝利,47.6960284759234
202506020205,未勝利,41.999379643691086
202506020206,1勝クラス,58.99852982260948
202506020207,1勝クラス,53.08076504780391
202506020208,1勝クラス,46.199319212391316
202506020209,2勝クラス,55.73256503983349
202506020210,3勝クラス,57.27420783572584
202506020211,重賞,78.58335880039431
202506020212,2勝クラス,52.924864274849256
202506020301,未勝利,46.137599056625675
202506020302,未勝利,43.96972095109071
202506020303,未勝利,39.20637491890656
202506020305,未勝利,40.300333354855496
202506020306,未勝利,46.388465760511565
202506020307,1勝クラス,49.45451945790304
202506020308,1勝クラス,38.73949416363686
202506020309,2勝クラス,55.88929235728271
202506020310,3勝クラス,69.23430856635153
202506020311,重賞,74.45131729882354
202506020312,1勝クラス,43.98389606522524
202506020401,未勝利,44.83925956412752
202506020402,未勝利,39.85830959300033
202506020403,未勝利,41.27897754420532
202506020405,未勝利,49.36454426643237
202506020406,1勝クラス,57.27502395017961
202506020407,1勝クラス,35.75620301660012
202506020408,2勝クラス,48.208958875363386
202506020409,3勝クラス,61.94380801051206
202506020410,OP,80.1991835339458
202506020411,重賞,67.79145513652166
202506020412,2勝クラス,57.87455837337068
202506020501,未勝利,41.18244771640394
202506020502,未勝利,42.358922306494605
202506020503,未勝利,43.848674197679074
202506020504,未勝利,39.85664988775445
202506020505,未勝利,47.732639496086634
202506020506,未勝利,49.181924245996406
202506020507,1勝クラス,57.69200140437829
202506020508,1勝クラス,37.29400256632027
202506020509,2勝クラス,58.77131671266628
202506020510,3勝クラス,62.35449954960015
202506020511,OP,60.32752546873464
202506020512,2勝クラス,48.947334021675324
202506020601,未勝利,43.479712647935315
202506020602,未勝利,41.44443741391868
202506020603,未勝利,40.82419085509747
202506020604,未勝利,44.7202326471169
202506020605,未勝利,47.389493371540865
202506020606,1勝クラス,57.217123488702015
202506020607,1勝クラス,35.71999995457044
202506020608,1勝クラス,44.088092743840726
202506020609,2勝クラス,56.32253978220965
202506020610,OP,69.71552287758306
202506020611,重賞,60.22983831118146
202506020612,2勝クラス,51.19574777593112
202506020701,未勝利,42.46730958167633
202506020702,未勝利,43.98790883167799
202506020703,未勝利,39.36462392920619
202506020704,未勝利,41.83693401699045
202506020705,1勝クラス,52.52471379842532
202506020706,1勝クラス,36.819873577263444
202506020707,1勝クラス,46.75714824281772
202506020709,2勝クラス,53.11900696498148
202506020710,3勝クラス,69.98409928328581
202506020711,重賞,60.929663315845985
202506020712,2勝クラス,47.06704443455807
202506020801,未勝利,40.94479233802532
202506020802,未勝利,39.41145932838341
202506020803,未勝利,38.36551982357041
202506020805,未勝利,47.409000234594494
202506020806,1勝クラス,54.160670734661274
202506020807,1勝クラス,44.644830485879126
202506020808,1勝クラス,58.8644959162441
202506020809,2勝クラス,50.306058022125455
202506020810,3勝クラス,62.600885201152494
202506020811,OP,76.06837312316313
202506020812,2勝クラス,54.22077067048408
202506030101,未勝利,45.17081879800398
202506030102,未勝利,44.26056726796596
202506030103,未勝利,40.6372506667661
202506030104,未勝利,44.77123818595598
202506030105,1勝クラス,47.850967463723855
202506030106,1勝クラス,55.12539699383632
202506030107,1勝クラス,41.12963845748045
202506030108,2勝クラス,52.2699437920489
202506030109,3勝クラス,64.02501783852392
202506030110,OP,72.258439322278
202506030111,重賞,73.36208566703418
202506030112,2勝クラス,61.212948528694
202506030201,未勝利,41.585684199934825
202506030202,未勝利,41.71048738585551
202506030203,未勝利,40.39004526337341
202506030204,未勝利,42.56536681284601
202506030205,未勝利,44.921887404013525
202506030206,1勝クラス,58.04774255329722
202506030207,1勝クラス,46.17905569929897
202506030208,1勝クラス,37.36520628074837
202506030209,1勝クラス,58.06209524451726
202506030210,3勝クラス,56.615636507035845
202506030211,重賞,86.02997775239604
202506030212,2勝クラス,45.16694278843391
202506030301,未勝利,45.53736793847904
202506030302,未勝利,36.36017389830239
202506030303,未勝利,45.270338694451965
202506030305,未勝利,42.467383596887025
202506030306,未勝利,38.972519182821756
202506030307,1勝クラス,41.838451760915284
202506030308,2勝クラス,49.85616851884591
202506030309,1勝クラス,58.61084500945706
202506030310,2勝クラス,56.73750178647268
202506030311,重賞,76.70360599509773
202506030312,1勝クラス,38.241897214092674
202506030401,未勝利,40.42633330505211
202506030402,未勝利,40.47663466068106
202506030403,未勝利,42.48266000971351
202506030405,未勝利,46.22143788164388
202506030406,1勝クラス,61.41482570632246
202506030407,1勝クラス,55.7395974906628
202506030408,1勝クラス,38.58782459071142
202506030409,2勝クラス,51.283482495209945
202506030410,3勝クラス,67.01423824740078
202506030411,3勝クラス,61.84560828068688
202506030412,2勝クラス,47.88627964658979
202506030501,未勝利,45.09471439629802
202506030502,未勝利,37.991004842968984
202506030503,未勝利,48.46808412277838
202506030505,未勝利,42.23857570319358
202506030506,未勝利,43.1652856951294
202506030507,1勝クラス,44.63321221490709
202506030508,1勝クラス,42.912152185751104
202506030509,1勝クラス,51.173181359599454
202506030510,3勝クラス,59.66041725872469
202506030511,重賞,63.5601439523192
202506030512,2勝クラス,52.37171835172081
202506030601,未勝利,38.32179085232714
202506030602,未勝利,40.21328481647584
202506030603,未勝利,39.75305013399111
202506030605,未勝利,43.76714139980979
202506030606,未勝利,43.2191523631544
202506030607,1勝クラス,61.4838857623771
202506030608,1勝クラス,56.83625091069353
202506030609,2勝クラス,61.44408737682331
202506030610,2勝クラス,53.29270400399528
202506030611,OP,65.47641001470757
202506030612,1勝クラス,32.49722259061393
202506030701,未勝利,38.3727891284889
202506030702,未勝利,45.366389962536985
202506030703,未勝利,41.271545059863094
202506030704,未勝利,40.47440344885728
202506030705,未勝利,40.19517660380404
202506030706,1勝クラス,59.36126320556029
202506030707,1勝クラス,44.2678205595754
202506030708,1勝クラス,38.434642794777034
202506030709,2勝クラス,46.33892129217231
202506030710,3勝クラス,68.18142878592887
202506030712,2勝クラス,50.22218701438801
202506030801,未勝利,42.255878102408964
202506030802,未勝利,37.94227590621524
202506030803,未勝利,38.873111693974366
202506030804,未勝利,41.6939826533913
202506030805,1勝クラス,47.11038837305193
202506030806,1勝クラス,65.35240333830748
202506030807,1勝クラス,38.63705321591287
202506030808,2勝クラス,56.835769343418306
202506030809,2勝クラス,55.00354860242547
202506030810,OP,77.96861994247512
202506030811,重賞,77.53342685350532
202506030812,3勝クラス,61.10414062570432
202506040102,未勝利,40.879295697079485
202506040103,未勝利,45.16484411156797
202506040104,未勝利,36.28690580028022
202506040107,未勝利,39.759452610821555
202506040108,1勝クラス,47.63904557138433
202506040109,1勝クラス,49.3105210626684
202506040110,2勝クラス,53.01057711376591
202506040111,重賞,71.49671734416485
202506040112,1勝クラス,44.76786427742329
202506040202,未勝利,42.59150771713799
202506040203,未勝利,43.338937499767006
202506040204,未勝利,43.726290999678874
202506040207,未勝利,34.03362620112563
202506040208,1勝クラス,46.659009977141416
202506040209,2勝クラス,55.171558000783236
202506040210,3勝クラス,55.65746698717678
202506040211,重賞,64.74579390407764
202506040212,1勝クラス,42.07450033073841
202506040301,未勝利,42.920577689686056
202506040302,未勝利,42.77136202123725
202506040303,未勝利,40.328164111118134
202506040307,未勝利,43.0069795872918
202506040308,1勝クラス,43.46640639845204
202506040309,2勝クラス,54.963293548441214
202506040310,2勝クラス,49.7570272872095
202506040311,3勝クラス,66.8772606125516
202506040312,1勝クラス,43.32523135020773
202506040402,未勝利,40.75459771582545
202506040403,未勝利,44.09974415793314
202506040404,未勝利,51.42335707917152
202506040406,未勝利,41.98562222760428
202506040407,未勝利,46.09788677436875
202506040408,1勝クラス,47.41094815267519
202506040409,2勝クラス,60.45921473506925
202506040410,3勝クラス,60.74264963327745
202506040411,OP,76.99792439665563
202506040412,1勝クラス,49.1642152405182
202506040501,未勝利,41.638957900180046
202506040502,未勝利,42.56245723807266
202506040503,未勝利,37.77503506652264
202506040504,未勝利,41.99548286757434
202506040507,1勝クラス,46.00196665106441
202506040508,1勝クラス,39.98527816656532
202506040509,2勝クラス,61.125681101932514
202506040510,2勝クラス,55.60416523425157
202506040511,重賞,65.69273156157107
202506040512,1勝クラス,42.45993080171048
202506040601,未勝利,42.634662530021345
202506040602,未勝利,41.97297187619649
202506040603,1勝クラス,43.137026855807825
202506040606,1勝クラス,46.75448328809671
202506040607,1勝クラス,45.83183798440036
202506040608,1勝クラス,42.459709185852354
202506040609,OP,53.029634625157954
202506040610,2勝クラス,51.48140545467313
202506040611,OP,82.51761627315923
202506040612,2勝クラス,52.65420423492674
202506040701,未勝利,42.35001214428362
202506040702,未勝利,38.19613615613511
202506040703,未勝利,43.425528309956654
202506040706,1勝クラス,40.4081135591057
202506040707,1勝クラス,48.20929581200119
202506040708,1勝クラス,44.16706185151293
202506040709,2勝クラス,56.327865530214304
202506040710,3勝クラス,71.98744369276577
202506040711,重賞,77.9050406497256
202506040712,2勝クラス,57.83419185821652
202506040802,未勝利,47.51604160513745
202506040803,未勝利,43.05659301050447
202506040806,1勝クラス,47.60983912151027
202506040807,1勝クラス,45.83882443285887
202506040808,1勝クラス,43.875007908791
202506040809,OP,53.330253360049085
202506040810,2勝クラス,54.76020554015787
202506040811,3勝クラス,67.70140416351906
202506040812,2勝クラス,56.07276121524616
202506040901,未勝利,46.22239912924981
202506040902,未勝利,41.16720114086198
202506040903,未勝利,40.51573051767701
202506040906,1勝クラス,49.346593380483995
202506040907,1勝クラス,49.33413325669859
202506040908,2勝クラス,60.206757218211024
202506040909,1勝クラス,53.77670363628024
202506040910,2勝クラス,55.03965638837415
202506040911,重賞,85.26551942368285
202506040912,3勝クラス,65.24164449264545
202506050101,未勝利,39.918315242647886
202506050102,未勝利,42.17974589987763
202506050103,未勝利,44.516499468602305
