race_id,surface,race_class,horse_num,rank,n_horses,interval_days,corner_advance,is_promotion
202605010109,ダ,3勝クラス,5,7,16,63,-2,0
202605010109,ダ,3勝クラス,11,8,16,91,1,0
202605010109,ダ,3勝クラス,9,9,16,112,0,0
202605010109,ダ,3勝クラス,3,10,16,84,0,0
202605010109,ダ,3勝クラス,14,11,16,118,0,0
202605010109,ダ,3勝クラス,10,12,16,237,-1,1
202605010109,ダ,3勝クラス,13,13,16,118,0,0
202605010109,ダ,3勝クラス,4,14,16,98,1,0
202605010109,ダ,3勝クラス,2,15,16,138,1,1
202605010109,ダ,3勝クラス,16,16,16,76,1,0
202605010110,芝,OP,2,1,15,174,0,0
202605010110,芝,OP,1,2,15,98,0,0
202605010110,芝,OP,9,3,15,139,-1,0
202605010110,芝,OP,5,8,15,153,3,0
202605010110,芝,OP,10,9,15,77,1,0
202605010110,芝,OP,13,11,15,42,0,0
202605010110,芝,OP,11,12,15,112,0,0
202605010110,芝,OP,6,13,15,76,-1,0
202605010110,芝,OP,14,15,15,104,1,0
202605010111,芝,OP,1,2,9,98,-1,1
202605010111,芝,OP,6,3,9,237,-1,1
202605010111,芝,OP,2,4,9,104,1,1
202605010111,芝,OP,8,5,9,49,1,0
202605010111,芝,OP,3,7,9,98,2,1
202605010111,芝,OP,7,8,9,49,1,0
202605010111,芝,OP,9,9,9,98,-1,0
202605010207,芝,2勝クラス,3,1,9,309,-2,0
202605010207,芝,2勝クラス,6,3,9,113,-1,0
202605010207,芝,2勝クラス,7,4,9,98,0,0
202605010207,芝,2勝クラス,4,7,9,95,1,0
202605010207,芝,2勝クラス,8,8,9,92,0,0
202605010207,芝,2勝クラス,9,9,9,36,0,0
202605010208,ダ,2勝クラス,11,2,11,105,0,0
202605010208,ダ,2勝クラス,2,3,11,85,0,0
202605010208,ダ,2勝クラス,6,4,11,113,-2,0
202605010208,ダ,2勝クラス,1,5,11,133,2,0
202605010208,ダ,2勝クラス,5,6,11,50,1,0
202605010208,ダ,2勝クラス,7,7,11,99,0,0
202605010208,ダ,2勝クラス,9,9,11,64,4,0
202605010208,ダ,2勝クラス,8,10,11,78,0,0
202605010208,ダ,2勝クラス,3,11,11,99,0,0
202605010210,芝,3勝クラス,14,1,15,99,0,1
202605010210,芝,3勝クラス,1,2,15,84,0,0
202605010210,芝,3勝クラス,5,3,15,175,0,0
202605010210,芝,3勝クラス,3,4,15,99,0,0
202605010210,芝,3勝クラス,13,5,15,78,-2,0
202605010210,芝,3勝クラス,8,6,15,112,0,1
202605010210,芝,3勝クラス,2,7,15,70,2,0
202605010210,芝,3勝クラス,15,8,15,64,1,0
202605010210,芝,3勝クラス,6,9,15,119,-2,1
202605010210,芝,3勝クラス,11,10,15,78,-1,0
202605010210,芝,3勝クラス,10,11,15,197,0,0
202605010210,芝,3勝クラス,4,12,15,162,2,1
202605010210,芝,3勝クラス,9,13,15,161,0,0
202605010210,芝,3勝クラス,7,14,15,224,0,0
202605010210,芝,3勝クラス,12,15,15,91,1,0
202605010211,ダ,重賞,2,1,16,120,0,0
202605010211,ダ,重賞,10,2,16,78,0,0
202605010211,ダ,重賞,7,3,16,77,2,1
202605010211,ダ,重賞,3,4,16,120,-1,0
202605010211,ダ,重賞,12,5,16,105,1,0
202605010211,ダ,重賞,1,7,16,246,0,0
202605010211,ダ,重賞,5,8,16,90,0,0
202605010211,ダ,重賞,8,9,16,148,1,0
202605010211,ダ,重賞,6,11,16,120,0,0
202605010211,ダ,重賞,4,13,16,85,0,0
202605010211,ダ,重賞,13,14,16,71,-11,0
202605010508,ダ,2勝クラス,6,5,16,244,2,0
202605010508,ダ,2勝クラス,5,7,16,111,0,0
202605010508,ダ,2勝クラス,10,8,16,132,1,0
202605010508,ダ,2勝クラス,12,9,16,49,3,0
202605010508,ダ,2勝クラス,1,10,16,251,2,0
202605010508,ダ,2勝クラス,15,11,16,237,-1,0
202605010508,ダ,2勝クラス,9,12,16,174,2,0
202605010508,ダ,2勝クラス,3,14,16,125,0,0
202605010508,ダ,2勝クラス,14,15,16,83,0,0
202605010509,芝,2勝クラス,7,1,8,111,3,0
202605010509,芝,2勝クラス,1,4,8,82,0,0
202605010509,芝,2勝クラス,8,5,8,27,-2,0
202605010509,芝,2勝クラス,2,6,8,265,0,0
202605010509,芝,2勝クラス,5,7,8,105,1,0
202605010509,芝,2勝クラス,4,8,8,217,-3,0
202605010510,ダ,3勝クラス,12,1,16,133,0,0
202605010510,ダ,3勝クラス,5,2,16,189,1,0
202605010510,ダ,3勝クラス,13,3,16,104,0,0
202605010510,ダ,3勝クラス,10,4,16,98,3,0
202605010510,ダ,3勝クラス,8,5,16,125,1,0
202605010510,ダ,3勝クラス,3,6,16,77,0,0
202605010510,ダ,3勝クラス,2,8,16,132,0,0
202605010510,ダ,3勝クラス,14,9,16,125,1,0
202605010510,ダ,3勝クラス,1,10,16,125,1,0
202605010510,ダ,3勝クラス,7,11,16,112,0,0
202605010510,ダ,3勝クラス,16,12,16,62,-1,0
202605010510,ダ,3勝クラス,11,13,16,175,1,0
202605010510,ダ,3勝クラス,6,14,16,203,1,0
202605010510,ダ,3勝クラス,15,15,16,112,2,0
202605010510,ダ,3勝クラス,9,16,16,133,1,0
202605010511,芝,重賞,5,3,16,83,0,1
202605010511,芝,重賞,14,5,16,105,-1,0
202605010511,芝,重賞,3,7,16,217,0,0
202605010511,芝,重賞,11,8,16,76,1,1
202605010511,芝,重賞,9,9,16,154,0,0
202605010511,芝,重賞,10,14,16,112,0,0
202605010511,芝,重賞,7,16,16,132,-1,0
202605010608,芝,2勝クラス,2,1,14,113,-1,0
202605010608,芝,2勝クラス,1,2,14,92,0,0
202605010608,芝,2勝クラス,10,3,14,133,-1,0
202605010608,芝,2勝クラス,11,4,14,105,0,0
202605010608,芝,2勝クラス,3,5,14,92,0,0
202605010608,芝,2勝クラス,14,6,14,78,0,0
202605010608,芝,2勝クラス,6,7,14,239,0,0
202605010608,芝,2勝クラス,5,8,14,92,-3,0
202605010608,芝,2勝クラス,8,10,14,56,1,0
202605010608,芝,2勝クラス,9,11,14,120,-1,0
202605010608,芝,2勝クラス,7,12,14,36,6,0
202605010608,芝,2勝クラス,13,13,14,29,0,0
202605010609,芝,3勝クラス,4,1,16,125,0,0
202605010609,芝,3勝クラス,8,2,16,91,0,0
202605010609,芝,3勝クラス,1,4,16,64,0,0
202605010609,芝,3勝クラス,15,5,16,147,1,1
202605010609,芝,3勝クラス,10,6,16,168,0,0
202605010609,芝,3勝クラス,14,7,16,105,0,1
202605010609,芝,3勝クラス,6,8,16,106,0,0
202605010609,芝,3勝クラス,12,9,16,49,1,0
202605010609,芝,3勝クラス,3,10,16,133,0,0
202605010609,芝,3勝クラス,13,11,16,84,0,0
202605010609,芝,3勝クラス,5,12,16,49,0,0
202605010609,芝,3勝クラス,9,14,16,147,0,0
202605010609,芝,3勝クラス,2,15,16,134,0,0
202605010609,芝,3勝クラス,7,16,16,294,-1,0
202605010610,ダ,OP,2,1,16,134,0,0
202605010610,ダ,OP,6,2,16,130,-2,0
202605010610,ダ,OP,1,3,16,210,1,1
202605010610,ダ,OP,5,4,16,133,0,1
202605010610,ダ,OP,9,5,16,56,2,0
202605010610,ダ,OP,16,6,16,162,0,0
202605010610,ダ,OP,10,7,16,112,-1,0
202605010610,ダ,OP,15,8,16,134,0,0
202605010610,ダ,OP,3,9,16,77,0,0
202605010610,ダ,OP,11,11,16,78,0,1
202605010610,ダ,OP,14,12,16,105,0,1
202605010610,ダ,OP,13,13,16,161,,0
202605010610,ダ,OP,7,14,16,134,-1,0
202605010610,ダ,OP,8,16,16,175,2,0
202605010611,芝,重賞,5,1,9,175,0,0
202605010611,芝,重賞,6,3,9,98,0,0
202605010611,芝,重賞,3,7,9,127,0,0
202605010612,ダ,2勝クラス,1,1,16,134,0,0
202605010612,ダ,2勝クラス,13,2,16,83,0,0
202605010612,ダ,2勝クラス,12,4,16,84,-2,0
202605010612,ダ,2勝クラス,15,6,16,135,0,0
202605010612,ダ,2勝クラス,3,7,16,63,0,0
202605010612,ダ,2勝クラス,4,8,16,112,0,0
202605010612,ダ,2勝クラス,2,9,16,113,1,0
202605010612,ダ,2勝クラス,11,10,16,133,-3,0
202605010612,ダ,2勝クラス,10,11,16,105,0,0
202605010612,ダ,2勝クラス,8,12,16,106,2,0
202605010612,ダ,2勝クラス,5,13,16,112,3,0
202605010612,ダ,2勝クラス,16,14,16,99,-3,0
202605010612,ダ,2勝クラス,7,15,16,84,-1,0
202605010612,ダ,2勝クラス,14,16,16,246,0,0
202605010708,芝,2勝クラス,8,2,12,168,0,0
202605010708,芝,2勝クラス,1,3,12,126,0,0
202605010708,芝,2勝クラス,3,5,12,62,2,0
202605010708,芝,2勝クラス,11,6,12,258,1,0
202605010708,芝,2勝クラス,4,7,12,111,0,0
202605010708,芝,2勝クラス,2,10,12,42,-1,0
202605010708,芝,2勝クラス,6,11,12,167,0,0
202605010708,芝,2勝クラス,12,12,12,35,0,0
202605010710,ダ,3勝クラス,13,1,16,69,1,0
202605010710,ダ,3勝クラス,8,2,16,126,2,0
202605010710,ダ,3勝クラス,1,3,16,112,2,0
202605010710,ダ,3勝クラス,6,4,16,196,1,0
202605010710,ダ,3勝クラス,5,5,16,89,2,0
202605010710,ダ,3勝クラス,16,8,16,89,1,0
202605010710,ダ,3勝クラス,3,9,16,196,1,0
202605010710,ダ,3勝クラス,15,10,16,153,0,0
202605010710,ダ,3勝クラス,2,11,16,97,2,0
202605010710,ダ,3勝クラス,11,13,16,89,-10,0
202605010710,ダ,3勝クラス,14,14,16,76,0,0
202605010710,ダ,3勝クラス,10,15,16,84,0,0
202605010710,ダ,3勝クラス,12,16,16,174,-7,0
202605010711,芝,重賞,13,1,15,209,-2,0
202605010711,芝,重賞,1,3,15,98,-1,0
202605010711,芝,重賞,2,4,15,139,-2,0
202605010711,芝,重賞,12,5,15,104,1,0
202605010711,芝,重賞,6,6,15,98,0,0
202605010711,芝,重賞,14,7,15,104,0,0
202605010711,芝,重賞,10,8,15,131,5,1
202605010711,芝,重賞,15,9,15,131,-1,0
202605010711,芝,重賞,11,10,15,97,4,1
202605010711,芝,重賞,9,11,15,131,1,0
202605010711,芝,重賞,7,12,15,174,0,0
202605010711,芝,重賞,4,13,15,139,0,0
202605010711,芝,重賞,5,14,15,146,-1,0
202605010711,芝,重賞,8,15,15,265,0,0
202605010807,ダ,2勝クラス,9,2,16,64,0,0
202605010807,ダ,2勝クラス,13,5,16,85,5,0
202605010807,ダ,2勝クラス,5,6,16,48,0,0
202605010807,ダ,2勝クラス,12,7,16,49,0,0
202605010807,ダ,2勝クラス,3,8,16,154,0,0
202605010807,ダ,2勝クラス,10,9,16,85,2,0
202605010807,ダ,2勝クラス,1,10,16,119,0,0
202605010807,ダ,2勝クラス,15,11,16,132,2,0
202605010807,ダ,2勝クラス,8,12,16,64,-5,0
202605010807,ダ,2勝クラス,2,13,16,78,0,0
202605010807,ダ,2勝クラス,7,15,16,106,2,0
202605010808,芝,2勝クラス,6,1,16,91,0,0
202605010808,芝,2勝クラス,11,2,16,140,0,0
202605010808,芝,2勝クラス,7,3,16,154,0,0
202605010808,芝,2勝クラス,3,4,16,210,0,0
202605010808,芝,2勝クラス,1,5,16,91,0,0
202605010808,芝,2勝クラス,2,6,16,126,0,0
202605010808,芝,2勝クラス,13,7,16,127,2,0
202605010808,芝,2勝クラス,5,8,16,120,0,0
202605010808,芝,2勝クラス,8,9,16,140,0,0
202605010808,芝,2勝クラス,16,10,16,133,-1,0
202605010808,芝,2勝クラス,10,11,16,119,0,0
202605010808,芝,2勝クラス,4,12,16,126,0,0
202605010808,芝,2勝クラス,15,13,16,105,0,0
202605010808,芝,2勝クラス,12,14,16,183,2,0
202605010808,芝,2勝クラス,14,15,16,134,2,0
202605010808,芝,2勝クラス,9,16,16,127,-2,0
202605010809,ダ,OP,8,2,10,105,0,1
202605010809,ダ,OP,10,6,10,113,0,0
202605010809,ダ,OP,5,7,10,111,0,0
202605010809,ダ,OP,7,8,10,106,0,0
202605010810,芝,3勝クラス,3,2,14,120,0,0
202605010810,芝,3勝クラス,14,3,14,113,2,0
202605010810,芝,3勝クラス,6,4,14,84,-1,0
202605010810,芝,3勝クラス,4,5,14,169,0,1
202605010810,芝,3勝クラス,5,6,14,217,0,1
202605010810,芝,3勝クラス,13,7,14,119,0,0
202605010810,芝,3勝クラス,12,8,14,92,-1,0
202605010810,芝,3勝クラス,11,9,14,119,-2,0
202605010810,芝,3勝クラス,7,10,14,148,1,0
202605010810,芝,3勝クラス,2,11,14,120,6,0
202605010810,芝,3勝クラス,9,12,14,106,-3,0
202605010810,芝,3勝クラス,10,13,14,56,-5,0
202605010810,芝,3勝クラス,1,14,14,49,0,0
202605010811,ダ,重賞,12,1,16,242,0,0
202605010811,ダ,重賞,14,2,16,111,0,0
202605010811,ダ,重賞,9,3,16,105,1,0
202605010811,ダ,重賞,3,4,16,70,1,0
202605010811,ダ,重賞,1,5,16,99,0,0
202605010811,ダ,重賞,15,6,16,99,1,0
202605010811,ダ,重賞,6,8,16,105,1,0
202605010811,ダ,重賞,5,9,16,132,1,0
202605010811,ダ,重賞,4,10,16,105,-2,0
202605010811,ダ,重賞,10,11,16,88,0,0
202605010811,ダ,重賞,11,12,16,59,-3,0
202605010811,ダ,重賞,7,14,16,140,-1,0
202605010811,ダ,重賞,16,15,16,105,4,0
202605010811,ダ,重賞,2,16,16,152,2,0
202605010812,ダ,2勝クラス,3,1,16,42,1,0
202605010812,ダ,2勝クラス,10,2,16,92,1,0
202605010812,ダ,2勝クラス,9,4,16,120,0,0
202605010812,ダ,2勝クラス,16,5,16,113,0,0
202605010812,ダ,2勝クラス,11,6,16,204,0,0
202605010812,ダ,2勝クラス,1,8,16,64,0,0
202605010812,ダ,2勝クラス,14,9,16,63,-2,0
202605010812,ダ,2勝クラス,13,10,16,141,-1,0
202605010812,ダ,2勝クラス,15,11,16,134,0,0
202605010812,ダ,2勝クラス,8,12,16,91,0,0
202605010812,ダ,2勝クラス,2,13,16,112,0,0
202605010812,ダ,2勝クラス,7,14,16,119,0,0
202605010812,ダ,2勝クラス,12,15,16,120,0,0
202605020109,芝,2勝クラス,6,1,9,63,0,0
202605020109,芝,2勝クラス,9,2,9,125,0,0
202605020109,芝,2勝クラス,7,3,9,91,1,0
202605020109,芝,2勝クラス,5,4,9,56,0,0
202605020109,芝,2勝クラス,2,5,9,63,-1,0
202605020109,芝,2勝クラス,3,6,9,97,-3,0
202605020109,芝,2勝クラス,1,8,9,90,1,0
202605020109,芝,2勝クラス,8,9,9,314,1,0
202605020110,ダ,3勝クラス,15,1,15,84,0,0
202605020110,ダ,3勝クラス,4,2,15,160,2,0
202605020110,ダ,3勝クラス,12,3,15,160,0,0
202605020110,ダ,3勝クラス,14,4,15,56,0,0
202605020110,ダ,3勝クラス,6,5,15,160,0,0
202605020110,ダ,3勝クラス,11,6,15,91,4,0
202605020110,ダ,3勝クラス,13,7,15,252,0,0
202605020110,ダ,3勝クラス,2,8,15,69,0,0
202605020110,ダ,3勝クラス,8,9,15,62,-1,0
202605020110,ダ,3勝クラス,10,10,15,161,1,1
202605020110,ダ,3勝クラス,7,12,15,56,0,0
202605020110,ダ,3勝クラス,3,13,15,55,1,0
202605020110,ダ,3勝クラス,1,14,15,125,0,0
202605020110,ダ,3勝クラス,5,15,15,160,0,0
202605020111,芝,重賞,16,1,17,202,0,0
202605020111,芝,重賞,7,2,17,97,-2,0
202605020111,芝,重賞,11,4,17,119,-1,0
202605020111,芝,重賞,10,7,17,97,3,0
202605020111,芝,重賞,8,11,17,83,0,0
202605020111,芝,重賞,3,12,17,146,2,0
202605020111,芝,重賞,6,14,17,152,0,0
202605020111,芝,重賞,13,16,17,111,0,0
202605020112,ダ,2勝クラス,13,1,13,62,0,0
202605020112,ダ,2勝クラス,4,2,13,91,4,0
202605020112,ダ,2勝クラス,7,3,13,273,-6,0
202605020112,ダ,2勝クラス,3,4,13,118,0,0
202605020112,ダ,2勝クラス,8,5,13,62,-2,0
202605020112,ダ,2勝クラス,10,7,13,74,0,0
202605020112,ダ,2勝クラス,9,8,13,62,-1,0
202605020112,ダ,2勝クラス,12,9,13,189,0,0
202605020112,ダ,2勝クラス,1,10,13,105,-1,0
202605020112,ダ,2勝クラス,6,11,13,21,-1,0
202605020208,芝,2勝クラス,3,1,11,63,0,0
202605020208,芝,2勝クラス,11,2,11,70,0,0
202605020208,芝,2勝クラス,10,3,11,154,0,0
202605020208,芝,2勝クラス,7,4,11,56,-3,0
202605020208,芝,2勝クラス,1,5,11,57,-1,0
202605020208,芝,2勝クラス,2,6,11,63,0,0
202605020208,芝,2勝クラス,9,7,11,140,1,0
202605020208,芝,2勝クラス,6,8,11,98,-5,0
202605020208,芝,2勝クラス,4,10,11,182,-1,0
202605020208,芝,2勝クラス,5,11,11,134,-1,0
202605020209,芝,3勝クラス,7,1,16,99,2,0
202605020209,芝,3勝クラス,13,2,16,169,0,0
202605020209,芝,3勝クラス,1,3,16,98,1,0
202605020209,芝,3勝クラス,3,4,16,154,-1,0
202605020209,芝,3勝クラス,12,5,16,71,0,0
202605020209,芝,3勝クラス,9,6,16,148,0,0
202605020209,芝,3勝クラス,6,7,16,126,-1,0
202605020209,芝,3勝クラス,8,8,16,84,0,0
202605020209,芝,3勝クラス,5,9,16,57,-1,0
202605020209,芝,3勝クラス,10,10,16,84,1,0
202605020209,芝,3勝クラス,2,11,16,70,-1,0
202605020209,芝,3勝クラス,15,12,16,140,1,0
202605020209,芝,3勝クラス,16,13,16,126,0,1
202605020209,芝,3勝クラス,4,14,16,36,-1,0
202605020209,芝,3勝クラス,11,15,16,98,-2,0
202605020209,芝,3勝クラス,14,16,16,161,-1,0
202605020210,ダ,OP,3,1,15,126,0,0
202605020210,ダ,OP,16,2,15,133,0,0
202605020210,ダ,OP,14,3,15,126,0,0
202605020210,ダ,OP,12,4,15,140,2,0
202605020210,ダ,OP,15,5,15,84,0,0
202605020210,ダ,OP,4,6,15,49,0,0
202605020210,ダ,OP,11,7,15,126,0,0
202605020210,ダ,OP,13,8,15,70,0,0
202605020210,ダ,OP,7,9,15,176,0,0
202605020210,ダ,OP,5,10,15,85,0,0
202605020210,ダ,OP,1,11,15,148,2,0
202605020210,ダ,OP,9,12,15,43,0,0
202605020210,ダ,OP,6,13,15,200,-5,0
202605020210,ダ,OP,2,14,15,147,1,0
202605020210,ダ,OP,8,15,15,126,0,0
202605020211,芝,重賞,8,7,12,147,3,0
202605020211,芝,重賞,12,9,12,195,0,0
202605020212,ダ,2勝クラス,11,4,16,84,0,0
202605020212,ダ,2勝クラス,16,5,16,267,1,0
202605020212,ダ,2勝クラス,12,6,16,75,1,0
202605020212,ダ,2勝クラス,9,7,16,63,-1,0
202605020212,ダ,2勝クラス,3,8,16,35,0,0
202605020212,ダ,2勝クラス,7,9,16,75,0,0
202605020212,ダ,2勝クラス,6,10,16,43,0,0
202605020212,ダ,2勝クラス,8,11,16,75,2,0
202605020212,ダ,2勝クラス,1,13,16,49,1,0
202605020212,ダ,2勝クラス,4,14,16,85,-1,0
202605020212,ダ,2勝クラス,2,15,16,28,0,0
202605020212,ダ,2勝クラス,5,16,16,308,1,0
202605020308,芝,2勝クラス,5,1,10,440,0,0
202605020308,芝,2勝クラス,3,3,10,174,1,0
202605020308,芝,2勝クラス,8,4,10,62,5,0
202605020308,芝,2勝クラス,1,5,10,76,1,0
202605020308,芝,2勝クラス,9,7,10,104,9,0
202605020308,芝,2勝クラス,2,8,10,77,0,0
202605020308,芝,2勝クラス,4,9,10,159,7,0
202605020308,芝,2勝クラス,10,10,10,146,0,0
202605020309,ダ,3勝クラス,2,2,15,140,1,0
202605020309,ダ,3勝クラス,14,3,15,133,1,0
202605020309,ダ,3勝クラス,16,4,15,132,-3,0
202605020309,ダ,3勝クラス,4,5,15,70,0,0
202605020309,ダ,3勝クラス,1,6,15,69,-1,0
202605020309,ダ,3勝クラス,10,7,15,132,0,0
202605020309,ダ,3勝クラス,5,8,15,91,2,0
202605020309,ダ,3勝クラス,13,9,15,159,0,0
202605020309,ダ,3勝クラス,9,10,15,110,0,0
202605020309,ダ,3勝クラス,15,11,15,105,0,0
202605020309,ダ,3勝クラス,3,12,15,110,8,1
202605020309,ダ,3勝クラス,11,13,15,70,2,0
202605020310,芝,OP,6,2,11,181,2,0
202605020310,芝,OP,2,3,11,245,0,0
202605020310,芝,OP,10,6,11,139,-1,0
202605020310,芝,OP,8,7,11,216,1,1
202605020310,芝,OP,3,8,11,84,0,0
202605020310,芝,OP,1,9,11,139,-1,0
202605020311,芝,重賞,16,1,18,201,0,0
202605020311,芝,重賞,6,2,18,98,0,0
202605020311,芝,重賞,14,3,18,98,0,0
202605020311,芝,重賞,7,4,18,77,0,0
202605020311,芝,重賞,4,5,18,81,0,0
202605020311,芝,重賞,10,6,18,196,-1,0
202605020311,芝,重賞,5,7,18,160,0,0
202605020311,芝,重賞,13,8,18,110,0,0
202605020311,芝,重賞,2,9,18,168,0,0
202605020311,芝,重賞,18,10,18,111,0,0
202605020311,芝,重賞,1,11,18,105,2,0
202605020311,芝,重賞,3,12,18,160,1,0
202605020311,芝,重賞,8,13,18,70,2,0
202605020311,芝,重賞,9,14,18,76,0,0
202605020311,芝,重賞,17,15,18,90,-2,0
202605020311,芝,重賞,12,16,18,90,-1,0
202605020311,芝,重賞,15,17,18,98,0,0
202605020311,芝,重賞,11,18,18,133,1,0
202605020312,ダ,2勝クラス,2,2,14,196,0,0
202605020312,ダ,2勝クラス,7,3,14,69,0,0
202605020312,ダ,2勝クラス,12,4,14,117,0,0
202605020312,ダ,2勝クラス,11,5,14,132,-1,0
202605020312,ダ,2勝クラス,3,6,14,35,3,0
202605020312,ダ,2勝クラス,9,7,14,160,0,0
202605020312,ダ,2勝クラス,13,8,14,111,0,0
202605020312,ダ,2勝クラス,14,9,14,111,0,0
202605020312,ダ,2勝クラス,6,11,14,195,,0
202605020312,ダ,2勝クラス,1,12,14,48,0,0
202605020312,ダ,2勝クラス,10,13,14,189,1,0
202605020312,ダ,2勝クラス,4,14,14,249,4,0
202605020408,芝,2勝クラス,4,1,9,176,0,0
202605020408,芝,2勝クラス,7,2,9,175,1,0
202605020408,芝,2勝クラス,1,3,9,161,0,0
202605020408,芝,2勝クラス,2,4,9,112,0,0
202605020408,芝,2勝クラス,5,5,9,105,-3,0
202605020408,芝,2勝クラス,3,6,9,140,0,0
202605020408,芝,2勝クラス,6,7,9,175,-1,0
202605020408,芝,2勝クラス,8,8,9,246,-1,0
202605020408,芝,2勝クラス,9,9,9,113,0,0
202605020409,芝,3勝クラス,5,1,18,161,0,0
202605020409,芝,3勝クラス,17,2,18,168,0,0
202605020409,芝,3勝クラス,7,3,18,210,-2,0
202605020409,芝,3勝クラス,9,4,18,77,2,0
202605020409,芝,3勝クラス,4,5,18,119,-1,0
202605020409,芝,3勝クラス,10,6,18,98,0,0
202605020409,芝,3勝クラス,12,7,18,64,6,1
202605020409,芝,3勝クラス,11,8,18,85,3,0
202605020409,芝,3勝クラス,18,9,18,63,1,0
202605020409,芝,3勝クラス,8,10,18,63,1,0
202605020409,芝,3勝クラス,13,11,18,78,-1,0
202605020409,芝,3勝クラス,6,12,18,196,1,0
202605020409,芝,3勝クラス,14,13,18,78,0,0
202605020409,芝,3勝クラス,2,14,18,105,1,0
202605020409,芝,3勝クラス,16,15,18,91,-1,0
202605020409,芝,3勝クラス,15,16,18,91,0,0
202605020409,芝,3勝クラス,1,17,18,63,0,0
202605020409,芝,3勝クラス,3,18,18,71,-1,0
202605020410,ダ,OP,14,1,16,85,5,0
202605020410,ダ,OP,7,2,16,196,0,0
202605020410,ダ,OP,15,2,16,71,0,0
202605020410,ダ,OP,6,4,16,85,1,0
202605020410,ダ,OP,9,5,16,91,5,0
202605020410,ダ,OP,4,6,16,85,4,0
202605020410,ダ,OP,12,7,16,85,1,0
202605020410,ダ,OP,8,8,16,133,1,0
202605020410,ダ,OP,5,9,16,85,3,0
202605020410,ダ,OP,13,10,16,85,3,0
202605020410,ダ,OP,2,11,16,42,0,0
202605020410,ダ,OP,10,12,16,56,1,0
202605020410,ダ,OP,3,13,16,316,0,0
202605020410,ダ,OP,1,14,16,162,-5,0
202605020410,ダ,OP,16,15,16,160,0,0
202605020411,芝,OP,12,1,15,232,0,0
202605020411,芝,OP,15,8,15,169,1,0
202605020411,芝,OP,11,9,15,169,-1,0
202605020411,芝,OP,9,12,15,127,-4,0
202605020412,ダ,2勝クラス,5,1,13,82,0,0
202605020412,ダ,2勝クラス,10,2,13,50,0,0
202605020412,ダ,2勝クラス,13,3,13,50,0,0
202605020412,ダ,2勝クラス,7,6,13,148,-2,0
202605020412,ダ,2勝クラス,6,7,13,99,1,0
202605020412,ダ,2勝クラス,1,8,13,56,0,0
202605020412,ダ,2勝クラス,11,9,13,106,0,0
202605020412,ダ,2勝クラス,2,10,13,78,-1,0
202605020412,ダ,2勝クラス,3,11,13,77,-1,0
202605020412,ダ,2勝クラス,8,12,13,35,0,0
202605020412,ダ,2勝クラス,9,13,13,57,0,0
202605020508,芝,2勝クラス,6,3,8,133,0,0
202605020508,芝,2勝クラス,3,5,8,76,0,0
202605020508,芝,2勝クラス,1,6,8,119,-3,0
202605020508,芝,2勝クラス,7,7,8,140,2,1
202605020508,芝,2勝クラス,4,8,8,105,0,0
202605020509,芝,3勝クラス,7,1,12,161,2,0
202605020509,芝,3勝クラス,8,2,12,104,0,0
202605020509,芝,3勝クラス,3,3,12,56,1,0
202605020509,芝,3勝クラス,10,4,12,139,-5,0
202605020509,芝,3勝クラス,12,5,12,308,0,0
202605020509,芝,3勝クラス,4,6,12,105,0,0
